timestamp,test-class,test-method,time,description,result
2021-06-07 10:20:42.481,acme.testing.AnonymousShoutTest,create,2928,"[1] recordIndex=7, author=Pepe Garcia, text=Be the change you want to see in the home, info=http://example.org",Record index 7 is out of range
2021-06-07 10:20:45.666,acme.testing.AnonymousShoutTest,create,2978,"[2] recordIndex=8, author=Julian Brandt, text=Be the change you want to see in the garden, info=http://example.org",Record index 8 is out of range
2021-06-07 10:20:48.801,acme.testing.AnonymousShoutTest,create,2949,"[3] recordIndex=9, author=Manuel Gavira, text=Be the change you want to see in the cinema, info=http://example.org",Record index 9 is out of range
2021-06-07 10:20:51.839,acme.testing.AnonymousShoutTest,create,2849,"[4] recordIndex=10, author=Juan Colete, text=The plain truth, info=null",Record index 10 is out of range
2021-06-07 10:20:54.915,acme.testing.AnonymousShoutTest,create,2889,"[5] recordIndex=11, author=Victor Royal, text=Go fit, info=null",Record index 11 is out of range
2021-06-07 10:20:56.588,acme.testing.AnonymousShoutTest,listShout,1470,"[1] recordIndex=6, moment=2021/05/21 05:00, author=Mark Kent, text=We live with the scars we choose",OK
2021-06-07 10:20:58.2,acme.testing.AnonymousShoutTest,listShout,1431,"[2] recordIndex=4, moment=2021/05/20 00:00, author=Patrick Foden, text=Who seeks shall find",OK
2021-06-07 10:20:59.791,acme.testing.AnonymousShoutTest,listShout,1411,"[3] recordIndex=5, moment=2021/05/21 00:00, author=Sarah Bent, text=A goal is a dream with a deadline",OK
2021-06-07 10:21:01.411,acme.testing.AnonymousShoutTest,listShout,1437,"[4] recordIndex=3, moment=2021/05/19 00:00, author=Chris Welbeck, text=Only do what your heart tells you!",OK
2021-06-07 10:21:03.611,acme.testing.AnonymousShoutTest,createNegative,2003,"[1] author=Juan Garcia, text=, info=http://example.org",OK
2021-06-07 10:21:05.852,acme.testing.AnonymousShoutTest,createNegative,2053,"[2] author=, text=Try it again. Fail again. Fail better, info=http://example.org",OK
2021-06-07 10:21:08.035,acme.testing.AnonymousShoutTest,createNegative,1998,"[3] author=Juan Colete, text=, info=http://example.org",OK
2021-06-07 10:21:10.242,acme.testing.AnonymousShoutTest,createNegative,2019,"[4] author=Juan Colete, text=sex, info=http://example.org",OK
2021-06-07 10:21:12.45,acme.testing.AnonymousShoutTest,createNegative,2019,"[5] author=sex, text=example, info=http://example.org",OK
2021-06-07 10:21:14.697,acme.testing.AnonymousShoutTest,createNegative,2043,"[6] author=Sad, text=Be the change you want to see in the home, info=http://example.org",OK
2021-06-07 10:21:16.94,acme.testing.AnonymousShoutTest,createNegative,2055,"[7] author=Pepe Garcia, text=Be the change you want to see in the home Be the change you want see in the home Be, info=link1",OK
2021-06-07 10:21:30.057,acme.testing.AuthenticatedTaskListTest,listPositive,4901,"[1] recordIndex=0, title=Life, description=Thus one can link two tasks, the spiritual and the physical, start=2021/10/15 02:00, end=2022/10/16 01:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
2021-06-07 10:21:35.156,acme.testing.AuthenticatedTaskListTest,listPositive,4898,"[2] recordIndex=1, title=Political, description=Their appointment, roles and tasks should be clearly determined, start=2021/10/18 00:00, end=2022/10/21 04:00, workload=100",Expected value '100' in input box 'workload', but '100' was found
